names,scores,logfoldchanges,pvals,pvals_adj
SLC5A6,1.9090105,0.7782696,0.05626072838637171,0.1940076177968195
SESN2,1.9082171,0.9815421,0.056363159201338074,0.19430067247970947
DNAJC18,1.9062061,0.6521635,0.056623463892241245,0.1951678135672995
PPP1R8,1.9055697,0.3238723,0.05670605992739184,0.19542226098759066
STOML1,1.9044918,0.84624785,0.05684615991628123,0.19587477101103526
SP1,1.9039489,0.66977143,0.05691683362987631,0.1960879559842591
PHTF2,1.9015658,0.77072483,0.05722795101418597,0.1970353344429181
RBBP6,1.9015038,0.13577895,0.05723605324139901,0.1970353344429181
HBP1,1.9012079,0.19422479,0.05727478752635062,0.1971382077846403
POMGNT1,1.9005303,0.24068905,0.05736355323423539,0.1973827315288313
FKTN,1.9003742,0.9678082,0.05738403934064908,0.19742272292775365
IRF5,1.899094,0.49152622,0.057552122492986406,0.19790928273680503
NBEAL2,1.8983963,1.2188448,0.05764389906755299,0.19819428279277673
RNASEH1-AS1,1.8983135,1.123889,0.05765479909648791,0.19820116380245026
ARL8A,1.8968166,0.4878849,0.05785214833363264,0.1987875501133909
BSCL2,1.8954529,0.6642215,0.05803242485809589,0.19934549643188926
SLC25A51,1.8939999,0.6072881,0.05822501749284056,0.19997622430501738
CTD-2553L13.10,1.8912978,0.9550882,0.058584606121631314,0.20118022388946874
DENND4A,1.8909371,0.3258706,0.05863274800376867,0.2012834766165135
ADD3,1.8902718,0.23398386,0.0587216227958522,0.20155751341223854
SNRK,1.8889124,0.42443874,0.058903567599934294,0.2021508722886497
FAM189B,1.8888203,0.96037287,0.05891591976331149,0.2021621138327279
ZC3H3,1.8881571,0.976906,0.059004860856980035,0.20243611612253795
DAG1,1.887206,0.77870345,0.05913262456380794,0.20284320759428526
NLE1,1.8869504,0.8394108,0.05916699836521679,0.20292986673675292
MSANTD3,1.8852519,0.5160806,0.0593958361889242,0.2036520103811436
NIPAL3,1.884699,0.38518187,0.0594704952976419,0.20387661101498816
ZFYVE27,1.884313,0.5712223,0.0595226472554861,0.20402329328248553
CHAF1A,1.8842468,1.343743,0.05953160252515932,0.20402329328248553
RP11-809O17.1,1.8840301,0.50576514,0.05956090964312852,0.20409232930483098
PPM1D,1.8839458,0.8845929,0.059572304676616186,0.20409997570562566
SETD6,1.883529,0.56405663,0.05962872210838468,0.20426184674254874
TARS2,1.8832777,0.5669672,0.059662749875917936,0.20434698262130097
HSD17B4,1.8825303,0.19990173,0.05976405088554361,0.2046624700759091
OTUD6B,1.8819053,0.7904128,0.05984887066420978,0.2049086775151337
CDCA7L,1.881865,0.45632952,0.059854346334730836,0.2049086775151337
DEGS1,1.8815503,0.20917742,0.059897090394593656,0.20502349690468488
ACBD5,1.879579,0.53278583,0.06016547756245573,0.20591052270260857
SMARCD2,1.8788388,0.7085912,0.060266502396461585,0.2061929044356972
CCDC53,1.8785545,0.12800136,0.060305357684881655,0.2062941532353508
FLT3LG,1.8771561,0.7279311,0.06049669013870143,0.20691688873760705
STRN3,1.8761504,0.36249274,0.06063463825786532,0.20735687055388213
MTURN,1.8759646,1.0742285,0.0606601432123489,0.20741224589632287
DNAJC16,1.8754311,0.57195586,0.06073344525217492,0.20763100937861734
ZSCAN29,1.8749062,0.8598911,0.0608056318228079,0.2078458928160528
ZCCHC3,1.8738269,0.73876745,0.060954288223245626,0.20832205947465854
EFNA4,1.8709843,0.740852,0.06134725411002117,0.20956861821970882
AIFM1,1.8701404,0.3146933,0.06146431264871862,0.20993630357689155
CTD-3065J16.9,1.8699237,1.5573875,0.061494406147206186,0.21000688563580547
POLR3F,1.8696998,0.740852,0.06152551224224982,0.21008090359828765
NAPG,1.8686861,0.23713323,0.06166650287250901,0.21053004575097994
MYBBP1A,1.8685262,0.66566247,0.06168875731947234,0.21055653553648174
EXOC3-AS1,1.8684945,0.6952641,0.061693168900061955,0.21055653553648174
SAC3D1,1.8676932,1.4379749,0.061804848717916507,0.21090537697167983
CCNE1,1.8674282,1.4919384,0.06184181108875377,0.21099918173710366
ANAPC1,1.8672684,0.51741314,0.06186411788683911,0.21104296181552576
DENND1A,1.8669091,0.7598288,0.06191428224916908,0.21118174709582588
BAHD1,1.8657355,1.4745346,0.06207838042995956,0.21170904414584127
UBE2V2,1.8655217,0.15278728,0.06210831925365242,0.21177871934118192
AP001462.6,1.8651797,1.7232465,0.062156226042364,0.21190963150797082
ACACB,1.8648225,0.7364289,0.062206283441946016,0.2120478345733798
KRCC1,1.8646396,0.19451654,0.06223193058504475,0.2121027987636881
PAN2,1.8644632,0.7137961,0.06225667725899541,0.212154677568789
SNRNP48,1.8627518,0.46960053,0.06249719339940064,0.21294171463742548
EIF4A3,1.8615544,0.22074603,0.06266592013237146,0.2134512982272992
QRICH1,1.8613284,0.31136772,0.06269782057516081,0.21349465795299752
SMUG1,1.8611735,0.14312492,0.0627196709790496,0.2135200427333564
DHDDS,1.8611398,0.29025683,0.06272444841756167,0.2135200427333564
C21orf33,1.8602685,0.6077632,0.06284754567493157,0.21387370279873966
STX18,1.8600316,0.39727968,0.062881050435955,0.21395503152459913
PRELID2,1.8589257,0.83997864,0.06303766934381072,0.21445517172669867
SFMBT1,1.858259,0.49115226,0.06313224503366806,0.21474411937001964
DNAH14,1.8577795,2.6501787,0.06320033847611828,0.21494291325066153
LRRC14,1.8574612,0.42144743,0.06324556312033736,0.21501215111345276
LRCH3,1.8574382,0.34863177,0.06324883834067645,0.21501215111345276
CORO1C,1.8574324,0.2806853,0.0632496571676623,0.21501215111345276
XPO6,1.8554265,0.6339624,0.06353534689139842,0.21595037102275552
GYS1,1.8549678,0.8265432,0.06360081743621032,0.2161399155869259
TLK1,1.8532759,0.17022812,0.06384283152100473,0.21692927329783954
C7orf26,1.8531938,0.50770557,0.06385459109563874,0.21693613597821257
ASB16-AS1,1.8513325,0.6168419,0.06412172516714446,0.217810459760227
DYRK1A,1.849534,0.42767373,0.06438074465778441,0.21862362033279956
UBN1,1.8482668,0.47642413,0.06456375851535244,0.2191973497587633
SIPA1L1,1.8482279,0.5709581,0.06456938049509478,0.2191973497587633
FABP6,1.8469118,7.1661887,0.06475993337658877,0.2198107278416278
FBXO28,1.846497,0.5678337,0.06482007234920692,0.21998133040284715
GRM8,1.8447531,3.1280134,0.06507345281656235,0.22080758905900263
TMCC1,1.8445523,0.45006043,0.06510269314556441,0.22084094172831756
CHSY3,1.8445494,4.855084,0.06510311244053936,0.22084094172831756
RPF1,1.8439986,0.1752224,0.06518334356323507,0.22107942914328227
PPP4R3A,1.8438021,0.2796369,0.06521199479797175,0.2211267048522391
MED18,1.8437668,1.4124662,0.06521713842654149,0.2211267048522391
ILKAP,1.8420286,0.3142943,0.06547095545414194,0.22189774770979692
MPP5,1.8420049,0.44089928,0.06547443083324139,0.22189774770979692
ATP1B3,1.8413973,0.23738265,0.06556336799302832,0.22216535757016886
CD28,1.8400631,1.3967899,0.06575897872116412,0.2227943007387418
ZNF700,1.8393812,0.97295034,0.06585913375215709,0.22309969369761137
RANGAP1,1.8391098,0.8060131,0.06589904036821781,0.2231861328655266
AKAP11,1.8390205,0.47020298,0.06591217050635964,0.2231861328655266
MPI,1.8390032,0.270444,0.06591471207243901,0.2231861328655266
FEZ2,1.838803,0.32267556,0.06594415776619925,0.2232518963256659
TARBP2,1.838317,0.36714682,0.0660156987230485,0.22346013034323087
XPR1,1.8379052,0.7211138,0.06607637311146346,0.22363152382793278
WFDC2,1.837579,0.73218006,0.06612445728053434,0.2237602608643788
KLF5,1.8369476,2.1731381,0.06621762932210665,0.22404150962954295
PLEKHM1,1.8368547,0.52958506,0.06623134333827117,0.22405387457067344
MFSD2A,1.8358272,0.47881854,0.06638320416841949,0.22453350135811803
DUSP14,1.8355393,0.98341846,0.06642582345685459,0.22462024905765698
SART3,1.8355176,0.5260128,0.06642902081187027,0.22462024905765698
NCKIPSD,1.8352289,1.1851326,0.06647177096400317,0.22467437566360957
LIAS,1.8352052,0.4784072,0.06647529006524433,0.22467437566360957
C5orf22,1.834807,0.6782863,0.06653428450631191,0.22480497351781198
NUDT15,1.8347639,0.56579727,0.0665406879421249,0.22480497351781198
LINC00706,1.83474,3.294495,0.06654421004817197,0.22480497351781198
CNOT8,1.8334548,0.42772484,0.06673495286547806,0.22538098637949858
ZKSCAN8,1.8326024,0.88726825,0.06686172177748949,0.2257406592617892
LINC00909,1.8324484,0.36704376,0.06688465554465078,0.22578386373840661
DUS4L,1.8323087,0.88717735,0.06690545156560956,0.22581983978190964
ATP6V0A2,1.8320444,0.4483853,0.06694480705279056,0.2259184374980006
ACACA,1.8318068,0.9376674,0.06698021109201449,0.2260036724212148
HSD11B1L,1.831176,1.103275,0.06707426749593244,0.2262867555190705
SLC12A2,1.8306807,0.46192616,0.06714821448148044,0.2265019205127993
GOLGA1,1.8290405,0.55539185,0.06739353544313754,0.22729500528846192
VPS11,1.8281989,0.66967535,0.06751971273229544,0.22768608049756492
PADI4,1.8275912,1.7025989,0.0676109315656705,0.22792466758925065
MED25,1.8268834,0.27227303,0.06771730119020627,0.2282141699817619
GLYR1,1.8266004,0.2964128,0.06775986590099302,0.22832307007758207
TCEA3,1.8262786,0.68207103,0.06780830594722799,0.22845173171420494
KDM6B,1.8258913,0.34632218,0.06786664515813798,0.22861370048505858
PLRG1,1.824925,0.3471189,0.06801234781421052,0.229069865849979
ZNF419,1.8243943,1.0310785,0.06809247421425711,0.22930506171366022
URB1,1.8233533,1.4248192,0.06824990842125474,0.22976575124948712
PATZ1,1.823174,1.085198,0.06827704864167289,0.2298223824083392
C1orf174,1.8229609,0.33238205,0.06830932325776208,0.2298666813143162
PMM2,1.8223538,0.2741544,0.06840130922416779,0.23013630820995304
FBXO4,1.8217865,0.21285102,0.06848738578801218,0.230391110656456
ANKDD1A,1.8214049,0.3421531,0.06854532998949914,0.23051640266587867
FCHO1,1.8209715,0.92184216,0.06861119472677683,0.23070307067474344
CENPU,1.8207238,1.4011685,0.06864885506756584,0.2307948602143236
TCEANC2,1.820633,1.2451736,0.06866265351237996,0.2308064113614909
XRN1,1.8197389,0.1545281,0.0687987887591807,0.23119423989638377
ZC3H18,1.8188964,0.40256837,0.06892723490831856,0.23159093424543362
GORASP1,1.818039,0.88552165,0.069058188798817,0.23199593350166683
NUTM2A-AS1,1.8177631,0.30821997,0.06910034416117668,0.23210254343264788
TBC1D30,1.8173758,0.80841446,0.06915959548757471,0.2322665365341905
RWDD2B,1.816025,0.43009433,0.06936653076313774,0.23287212016546507
ADO,1.815994,1.2345331,0.0693712799038235,0.23287212016546507
FZD6,1.8147902,0.36517793,0.0695561513186663,0.23345752837863992
NUP93,1.8143575,0.68354696,0.06962270206234067,0.23364568977467434
CDC14B,1.8134503,0.622999,0.06976239578325183,0.2340792168244001
ZEB1,1.8127036,0.396113,0.06987753847065034,0.2343968054391003
WWP1,1.8127,0.67165995,0.06987809402036663,0.2343968054391003
ZNF605,1.8120311,0.840553,0.06998137808924566,0.23470791058300988
MARCH2,1.8113925,0.4064034,0.07008010958738915,0.23500365565189982
TIRAP,1.8107258,0.95645016,0.07018330408580399,0.23531427546336178
AP000476.1,1.8101225,3.039741,0.07027679921102384,0.23555683202816163
AC116614.1,1.8082706,23.699951,0.07056439394235624,0.23645489276349785
LINC00707,1.8082606,1.4933441,0.07056596202572488,0.23645489276349785
TSC1,1.8079164,0.74614173,0.0706195180221713,0.23659875525087565
RP11-890B15.2,1.807722,1.6444726,0.07064978404837025,0.2366645570926982
YWHAZ,1.8075081,0.11930668,0.07068308896422194,0.23670201290842993
PARP12,1.8068162,0.9352325,0.0707909416045516,0.23695921886957885
ALDOC,1.8062654,0.37986088,0.0708768936880574,0.23719858586089254
HABP4,1.8062215,1.2591825,0.07088375106586901,0.23719858586089254
SIK3,1.8060163,0.45709956,0.07091579684326746,0.23727017321467572
UBR1,1.8046793,0.46224684,0.07112489136625039,0.23789828884224282
SRP68,1.8042638,0.15377617,0.07118996324636485,0.23808018789583849
TBC1D9,1.8027049,0.40817776,0.07143455899520579,0.2388623228494548
DSTYK,1.8022795,0.42704776,0.07150144808487148,0.23905009804778485
CCDC71,1.8020757,0.5493862,0.07153349605432902,0.2391213503854225
NUDCD1,1.8007538,0.64284074,0.071741697509864,0.23974536063573906
MAML2,1.7994282,0.74075836,0.07195096419851406,0.24040861470049557
NRXN1,1.7990733,2.8684106,0.07200708836323075,0.24052549862052205
DUS2,1.7990704,0.3807844,0.0720075438783119,0.24052549862052205
ZNF350,1.7983993,0.59475565,0.07211374325108585,0.24084411507443923
ANKS6,1.7979299,1.6875703,0.07218811346276299,0.2410563494986687
RNF165,1.7975894,2.857979,0.0722421053865387,0.24120048167806574
RASA3,1.7965734,0.6414266,0.07240336445811577,0.2416664373708396
EIF2B3,1.7957289,0.24352312,0.07253764743896693,0.24207836700750832
TMEM25,1.7953595,0.48863557,0.0725964388237041,0.24220198950275038
FYTTD1,1.7940066,0.18686269,0.07281211119401575,0.2428487799677018
MCCC2,1.7921937,0.25358945,0.0731019501372491,0.24374247536032173
TRIM14,1.7918488,1.3371568,0.07315719302087442,0.24389016017870618
AQP3,1.790948,0.14241423,0.07330163145963765,0.24433511486089635
FAM171B,1.7908639,3.0499415,0.07331515201096231,0.24434361525365306
RP11-489E7.4,1.7904059,0.937545,0.0733886840296346,0.24455208847876295
WWC3,1.7891458,0.38083115,0.07359132408747306,0.245117326364631
TRAF3IP2-AS1,1.7885922,1.1044989,0.0736805145143949,0.24537193523359602
CCDC109B,1.7885346,0.14635712,0.07368979817615606,0.24537193523359602
HIRIP3,1.7878456,0.28188795,0.073800928154794,0.24570524256976484
AC002467.7,1.7871183,1.059124,0.07391836124498573,0.24602266288248165
GSTM3,1.7843362,0.669652,0.07436904091940301,0.24739969073449894
NKIRAS1,1.7831943,0.56097513,0.07455467364682646,0.24795524057574522
WASL,1.7825334,0.49981484,0.07466229344250924,0.24827609164601497
ATP6AP1L,1.7805433,1.1770809,0.0749870916444565,0.2492445145794627
CD5L,1.7772032,1.4970392,0.07553481429745385,0.25102759159164273
PCED1A,1.7766942,0.44607013,0.07561857519990377,0.2512684656761833
PNPO,1.7757041,0.8175337,0.07578169360245614,0.25177292088417447
SDF4,1.7745414,0.18060593,0.07597365012890771,0.2523670035294201
MTG2,1.7744838,0.29970723,0.07598316911364841,0.2523670035294201
PEX26,1.7742115,0.5087933,0.07602815947770776,0.2524787827712815
PCLO,1.7735189,3.2357812,0.07614275680235172,0.2527918796444574
GMNN,1.7735045,0.6151302,0.07614514077738359,0.2527918796444574
MAK16,1.7721134,0.7481017,0.07637571993733377,0.25351958422715876
CD33,1.7719796,2.835022,0.07639794856883068,0.25355558165304215
NLRP1,1.7716973,0.33003536,0.07644481328369425,0.25367332036169876
NAT6,1.7712963,0.45716882,0.07651144453634537,0.2538566072036378
NAP1L5,1.7711321,1.3344692,0.07653873274498302,0.2539093229712551
PSKH1,1.7702278,1.0425047,0.07668919956489571,0.2543327191645209
CDC123,1.7695963,0.1675493,0.07679440569641818,0.2546058050128494
SUDS3,1.7692962,0.17256671,0.07684447084735524,0.25473387396683184
TADA2A,1.7686762,0.9028904,0.07694792695781463,0.25503886564455436
ZNF768,1.768296,0.95793545,0.07701142656183041,0.25521135304443515
PAPSS1,1.7680866,0.20278803,0.07704644175380415,0.25528692235196293
NLN,1.7680224,1.0530365,0.07705715345809934,0.25528692235196293
ZC3HC1,1.7674724,0.93517417,0.07714915555215399,0.25555370934163085
REV1,1.7667171,0.40976164,0.07727562360714328,0.25593456722704866
ADGRG7,1.7661375,4.113311,0.07737278938860347,0.25621827803335784
CTB-55O6.8,1.7654563,0.45801765,0.07748710146277991,0.2564824209957642
VRK2,1.7646946,0.2963925,0.07761511025060808,0.25682979506934983
SLC27A3,1.7643374,0.48524037,0.07767518120834972,0.2569522220486519
DCAF5,1.763827,0.35913256,0.07776111451233345,0.2571982927729734
AC079922.3,1.7620133,1.8092245,0.07806705261862694,0.2581335307266446
UBE2W,1.7617007,0.3251379,0.07811986170995384,0.25826980553151285
EXOC5,1.7609736,0.4002559,0.07824287104242635,0.2585997131218225
PRR7,1.7598835,0.49081063,0.07842755852691728,0.2591716633635057
APTR,1.7592196,0.51583546,0.07854020375386837,0.25946691756302437
EGLN2,1.7589922,0.25338086,0.07857884129424597,0.25951757594109437
PPIL4,1.7586005,0.25864837,0.07864539278654173,0.2596988633854179
PLOD2,1.7571317,4.061029,0.07889536947313631,0.26044709712096714
SNRNP25,1.7566097,0.19067389,0.07898436475502328,0.26070224602676845
MBLAC2,1.7548305,1.4022306,0.07928829885148726,0.2616017392872951
LGI4,1.7548082,1.2049979,0.07929211789738827,0.2616017392872951
ORC4,1.7546189,0.3319424,0.0793245242082442,0.26164740500597217
IL17RC,1.75459,0.595106,0.07932945386815113,0.26164740500597217
TUSC1,1.7531298,2.5726073,0.0795797142974195,0.2624339615851976
ISCA2,1.7530024,0.12687999,0.07960158697333242,0.26246723118534904
DCAF7,1.7522054,0.23309939,0.07973849476835278,0.2628797356387687
QKI,1.7519015,0.3101427,0.0797907358171178,0.2629814595085591
FOXN2,1.7518886,0.4169042,0.0797929647267473,0.2629814595085591
AARS,1.7517986,0.18145175,0.07980844466187191,0.2629935623544715
CNN3,1.7513666,0.6862413,0.07988278233096109,0.2631995874049551
PTPRZ1,1.7509102,5.619547,0.07996139360608025,0.26341963020089115
TOP1MT,1.750707,0.42784232,0.07999637969923669,0.2634959131974414
ALG9,1.7502866,0.5145916,0.08006887272447055,0.2636956974999457
CFAP54,1.7500764,0.4991829,0.08010513924988634,0.2637761334288466
ZNF408,1.7492058,1.2800748,0.08025543963315444,0.2642319892016628
GAA,1.7490388,0.27197856,0.08028430757839657,0.26428086268259043
HAUS7,1.7485017,0.8037551,0.08037719013296313,0.26451553720914417
EXOSC9,1.7459291,0.36936602,0.08082326620436088,0.26594424703349534
LINC01003,1.7454453,0.61435413,0.08090738713181203,0.26618171840278426
TNFSF8,1.7453632,1.2635285,0.08092166469627224,0.26618937199528453
RHPN1,1.743381,1.4427118,0.08126707697653325,0.26724665665116276
QSER1,1.7424616,0.6483888,0.0814277048750561,0.2677353514440692
ATP6V0E2,1.7414464,0.9508035,0.08160536141684908,0.26827988410885306
TRUB1,1.7403376,0.72974974,0.08179975682552613,0.26887927741660916
LMNB2,1.7400072,1.1097584,0.08185776936910263,0.2690017891664813
ZC3H7B,1.7399876,0.71187717,0.08186118291071746,0.2690017891664813
BCORL1,1.7399186,1.2565743,0.08187332088272616,0.2690019879069125
PAK4,1.739156,0.7514577,0.08200731478765953,0.2694024959093718
GNAL,1.7387493,2.7549558,0.08207887623617395,0.2695264398936852
WNT5A-AS1,1.7386664,5.0976305,0.08209344804196832,0.2695264398936852
TRMT10A,1.73848,0.49511215,0.08212627396629466,0.2695944731099898
NR2C2,1.7383381,0.8854942,0.08215124907399278,0.26963671833554986
COG7,1.7375671,0.63727105,0.08228713523381616,0.27004292958049025
DNAJC13,1.7366396,0.72100437,0.08245079520323098,0.27046046562025977
ABHD17B,1.7355244,1.0201696,0.08264796859613095,0.2709833585250465
MBD5,1.7354574,0.45296127,0.08265981878872272,0.2709833585250465
AGTPBP1,1.7349657,0.5782334,0.08274688982514163,0.2711920949198616
SGMS1,1.7346561,0.6923185,0.08280174572915831,0.2713319527181908
IL13RA1,1.7345467,0.9550872,0.0828211437022847,0.27135559483391986
NFXL1,1.7343982,0.3698254,0.08284743893821549,0.27140182489643677
SLC25A24,1.7339238,0.7771241,0.08293160360769028,0.27163758928736553
ZNF675,1.7336228,0.8755452,0.08298502468713367,0.2717726003317936
MT-ND5,1.7331123,1.8910469,0.0830756997945396,0.27202955917726857
AC007966.1,1.7326825,5.359476,0.08315211328851875,0.2722173431410983
AFF1,1.7323254,0.36191195,0.08321564250473204,0.2723676716396615
SEC16B,1.7320453,2.2593262,0.0832654943363413,0.2724907956734249
MMS19,1.7300926,0.6042425,0.08361372008830478,0.27359018474023983
ARHGAP23,1.7298989,1.2084694,0.08364832437421786,0.27366320928128
VPS35,1.7297586,0.19230972,0.0836734165151794,0.2736745864680858
ZNF169,1.7274272,1.1842563,0.08409096631521376,0.2749498080943565
MEN1,1.7272731,0.6763405,0.08411862156692865,0.2749806279633651
RP11-345P4.9,1.7272371,1.0403421,0.0841250841351578,0.2749806279633651
USP30-AS1,1.7270305,0.17123188,0.08416218705080439,0.2750473818807726
CYFIP1,1.7269858,0.45936498,0.08417020405420672,0.2750473818807726
TMEM37,1.7266475,2.399591,0.0842309982165402,0.2752056657293531
POLR3B,1.7264926,1.3201029,0.08425882015605128,0.27525618969429894
DCC,1.7261226,1.7706913,0.08432536414625112,0.27543317724438354
HPS5,1.7259872,0.47273344,0.08434971381305319,0.27547231316101667
BRCA1,1.7253839,1.3620996,0.08445832037210348,0.27574614037640877
CREBBP,1.7251492,0.3185464,0.08450060121530717,0.27584374774564513
MYBL1,1.7244997,3.4152446,0.08461767611337495,0.2761854484280774
ZNF248,1.7242297,0.46215546,0.08466638776213149,0.2762634712314613
MICU1,1.7240627,0.32590944,0.08469653539244752,0.2762808923251294
EP400NL,1.7238531,0.31683627,0.08473436215387305,0.27636380850098324
MAN2A2,1.7237804,0.9098047,0.08474749422411951,0.2763661696711294
SEPSECS-AS1,1.7219696,0.7182509,0.08507502701286167,0.27739047807724443
GLRX3,1.7215455,0.15223126,0.08515188125039419,0.2775629812805546
RP11-355B11.2,1.7203093,1.1174983,0.08537624023796456,0.2782535848434569
PRR4,1.7199464,0.17745511,0.08544218815905585,0.2783870475229156
CCDC94,1.7193114,0.31978408,0.08555769610463466,0.27872262181344565
RANBP2,1.7189542,0.20147428,0.08562270838123705,0.2788936214939006
TRMT61A,1.7183825,0.6571846,0.08572686356457905,0.27919205032517463
HERC3,1.7182335,0.46441758,0.08575403419208846,0.27923051931436405
ENKD1,1.7181802,0.8929232,0.08576374905174716,0.27923051931436405
ZNF740,1.717651,0.86185855,0.0858602895349829,0.2794631344165825
FAM221A,1.7171053,0.62126166,0.0859599429711569,0.2796901345738059
TRIM16L,1.7170627,1.52789,0.085967703555528,0.2796901345738059
ORC2,1.716931,0.6513536,0.08599177812166779,0.27972759954781756
SWSAP1,1.7166948,0.4486302,0.0860349417946453,0.2798271405654402
P2RY8,1.7162938,0.28901628,0.08610828118180741,0.2800247841673816
GINS2,1.7159215,1.6523975,0.08617639901405755,0.28020539200585454
BIRC6,1.7139307,0.2038233,0.08654144353010394,0.28126916266540275
RBM12B,1.713691,0.7464888,0.0865854914256625,0.2813345176636057
COL4A5,1.7136838,6.02605,0.08658681446522773,0.2813345176636057
PICALM,1.7132467,0.30441642,0.08666715354101234,0.2815544794076675
RFWD2,1.7117261,0.5188766,0.08694715502027216,0.2824229231101826
COL4A6,1.711132,23.636423,0.08705672874029778,0.28273760852036345
SREBF1,1.7110069,1.6295406,0.08707985306051914,0.28277147794386104
APOM,1.7085862,0.35686213,0.08752763156140653,0.2841426814993743
RMND1,1.7081095,0.89668065,0.08761602063181967,0.2843881707275604
UHRF2,1.7079699,0.50041974,0.08764193680730697,0.2844154154191974
STRN4,1.7079266,0.789985,0.08764995337122844,0.2844154154191974
SMAD4,1.707185,0.48871726,0.0877876633098366,0.2848207756591392
TRPM7,1.705645,0.38138917,0.0880742029130135,0.2857088146637853
NUP54,1.704292,0.33398542,0.08832653480790248,0.2864856428973951
ALDH9A1,1.70277,0.175002,0.08861112132369554,0.2873328791442151
ALKBH6,1.7026418,0.7512645,0.08863511736304998,0.2873609853023598
AP001347.6,1.7024748,2.3076417,0.08866640096064543,0.2874205717648749
CTD-2026K11.4,1.7017843,1.7096257,0.08879580991265362,0.2877981772678309
TJAP1,1.7015964,0.4392633,0.08883105599345786,0.2878705238094409
CCNT2,1.7014157,0.3226572,0.08886496228240223,0.2879385081344116
ZNF215,1.7004623,0.3244955,0.08904398719552485,0.2884766148081345
MTMR9,1.6976537,0.44246602,0.08957315135722912,0.2901065581183022
MUC3A,1.6965823,4.821562,0.08977566202325603,0.2907201686891512
MYO5A,1.6962683,0.35226294,0.0898350695992177,0.29087025805834804
TFAP4,1.6951934,0.9920277,0.09003873943405992,0.2914026218272038
TFB2M,1.6950155,0.34576833,0.0900724701101009,0.29146943582192025
COQ10B,1.6945612,0.23582321,0.09015868655815393,0.29170604673296957
BMPR1B,1.6937642,4.987042,0.09031010153822949,0.29215350639956217
NUP85,1.6934999,0.72966164,0.0903603447779375,0.2922735926864656
SWT1,1.6926777,0.5597167,0.09051683139606687,0.29273724200444273
TM7SF2,1.6900951,0.1789931,0.09100977116626768,0.2942032849326967
KLF15,1.6885629,2.474345,0.09130322806939539,0.2951090986489107
VEGFB,1.6881251,0.29981396,0.09138721247208662,0.2953376934693536
SMYD2,1.6874908,0.272443,0.0915090171474042,0.295688428684772
PIK3CB,1.6871438,0.6353922,0.09157571236585581,0.29586101559685324
PLEKHB1,1.6863338,0.82352936,0.09173153267648862,0.2963214542862119
ACVR1,1.685428,1.0232371,0.09190602666327437,0.2968420724871099
RAB11FIP5,1.6832947,1.1864709,0.0923180707420144,0.2981296780682741
PPP6R3,1.6831139,0.32486007,0.09235304364597359,0.2981993825930371
HMGCL,1.6826985,0.4283473,0.0924334798693651,0.29841584245983027
SLC33A1,1.6822405,0.12974556,0.092522206112843,0.29865899952918146
CALHM2,1.6811051,1.7267879,0.0927425031704729,0.2993267313600845
RP11-191L17.1,1.6805068,2.1424978,0.09285875798670797,0.29965852168037477
D2HGDH,1.679956,0.5352562,0.09296588295397833,0.29993990951158755
ZNF446,1.67992,0.7051352,0.09297288803789344,0.29993990951158755
POLR3A,1.6767937,0.7321044,0.09358282718232223,0.3018202012499078
WRNIP1,1.6766044,0.7501846,0.09361987476673084,0.3018959708526706
CNOT11,1.6763783,0.28398508,0.09366412189051966,0.3019949315094882
RP3-414A15.10,1.6757425,2.5806541,0.09378863922705234,0.3023526359102818
ANKLE2,1.6743609,0.4367464,0.09405970717999021,0.30318261331692065
LTBP4,1.6718488,0.20436831,0.09455415422459877,0.30455599089580454
SCUBE1,1.6715744,1.8049126,0.09460827393933108,0.3046635807695409
RPRM,1.6714888,5.288708,0.09462518255911637,0.3046635807695409
ZNF490,1.6714715,1.4632329,0.09462859299437364,0.3046635807695409
UTP15,1.6711705,0.96389824,0.09468800720820952,0.30481080857760523
GCAT,1.6706766,0.95239437,0.09478557953032136,0.30508081110966007
AC058791.1,1.6703641,0.65020394,0.09484735055522017,0.30520414040070015
IL15RA,1.6703367,0.37230065,0.0948527606134803,0.30520414040070015
AF121898.3,1.6702749,3.8820982,0.09486500534252444,0.30520414040070015
MED13,1.6698213,0.30325866,0.09495474372781086,0.305404621956611
CHIC1,1.6696067,1.0244106,0.09499721509512472,0.30547684051107543
PIGU,1.6695693,0.5178432,0.0950046277654658,0.30547684051107543
ARHGAP11B,1.6688938,1.3451285,0.0951384205192016,0.3058628810947138
RNF185,1.6686476,0.54174584,0.09518723962880717,0.30597566578906366
SNX16,1.6684604,0.6650597,0.09522436699580537,0.3060508407067205
IVNS1ABP,1.6678491,0.25140056,0.09534568291066008,0.30639653664249483
ZFAND4,1.6674546,0.9478617,0.09542405382906208,0.30660414756703686
CAD,1.6669239,0.92782277,0.09552953546664938,0.30685453467676405
PPFIA3,1.6668152,1.1166903,0.09555115855673914,0.3068797338910239
ZNF654,1.6666086,0.91911227,0.0955922675508059,0.3069513082108473
ZNF431,1.6663234,0.4745862,0.09564901261694662,0.3070611787283442
RP11-823E8.3,1.6658705,2.7535567,0.09573920099997228,0.30730641646813417
CHPT1,1.6656114,0.55029535,0.0957908497775777,0.3073655697310202
MFSD14B,1.6655703,0.42338455,0.09579902954576133,0.3073655697310202
TFCP2,1.6652067,0.5444797,0.09587152384627903,0.30754964278125085
